step,line,chars,budget_hit_chars_ge3500,answer_anywhere,answer_last500,garbled,saved_reward,recomputed_reward
67,19,2739,0,1,1,0,1.0,1.0
67,20,3115,0,0,0,0,0.0,0.0
67,21,3254,0,1,1,0,1.0,1.0
67,22,3449,0,1,0,0,0.0,0.0
67,23,3483,0,0,0,0,0.0,0.0
67,24,3334,0,0,0,0,0.0,0.0
67,25,3011,0,0,0,0,0.0,0.0
67,26,2886,0,1,1,0,1.0,1.0
67,27,2930,0,1,1,0,1.0,1.0
67,28,2930,0,1,1,0,1.0,1.0
67,29,2783,0,0,0,0,0.0,0.0
67,30,2913,0,0,0,0,0.0,0.0
67,31,2815,0,1,0,0,0.0,0.0
67,32,2800,0,0,0,0,0.0,0.0
67,33,3297,0,0,0,0,0.0,0.0
67,34,3085,0,1,1,0,1.0,1.0
67,35,3130,0,0,0,0,0.0,0.0
67,36,3143,0,0,0,0,0.0,0.0
67,37,4132,1,0,0,0,0.0,0.0
67,38,4207,1,0,0,0,0.0,0.0
67,39,4218,1,0,0,0,0.0,0.0
67,40,4399,1,0,0,0,0.0,0.0
67,41,1192,0,1,1,0,1.0,1.0
67,42,956,0,1,1,0,1.0,1.0
67,43,1531,0,1,1,0,1.0,1.0
67,44,1084,0,1,1,0,1.0,1.0
67,45,3048,0,0,0,0,0.0,0.0
67,46,2683,0,0,0,0,0.0,0.0
67,47,2820,0,0,0,0,0.0,0.0
67,48,2671,0,0,0,0,0.0,0.0
67,49,2903,0,1,1,0,1.0,1.0
67,50,2782,0,1,1,0,1.0,1.0
67,51,3181,0,1,1,0,1.0,1.0
67,52,2144,0,1,1,0,1.0,1.0
67,53,3481,0,0,0,0,0.0,0.0
67,54,3180,0,1,1,0,1.0,1.0
67,55,2976,0,1,1,0,1.0,1.0
67,56,3422,0,0,0,0,0.0,0.0
67,57,2938,0,0,0,0,0.0,0.0
67,58,3532,1,1,0,0,0.0,0.0
67,59,3144,0,1,0,0,0.0,0.0
67,60,3277,0,1,0,0,0.0,0.0
67,61,2821,0,1,1,0,1.0,1.0
67,62,2595,0,1,1,0,1.0,1.0
67,63,2235,0,1,1,0,1.0,1.0
67,64,2856,0,1,1,0,1.0,1.0
68,1,3554,1,0,0,0,0.0,0.0
68,2,3260,0,0,0,0,0.0,0.0
68,3,3281,0,1,0,0,0.0,0.0
68,4,3411,0,1,0,0,0.0,0.0
68,5,3260,0,0,0,0,0.0,0.0
68,6,3291,0,0,0,0,0.0,0.0
68,7,3447,0,1,1,0,1.0,1.0
68,8,3097,0,1,1,0,1.0,1.0
68,9,3349,0,1,1,0,1.0,1.0
68,10,3205,0,1,1,0,1.0,1.0
68,11,3167,0,1,1,0,1.0,1.0
68,12,3178,0,1,1,0,1.0,1.0
68,13,3655,1,0,0,0,0.0,0.0
68,14,3165,0,1,0,0,0.0,0.0
68,15,3211,0,1,0,0,0.0,0.0
68,16,3336,0,1,0,0,0.0,0.0
68,17,2558,0,1,1,0,1.0,1.0
68,18,3521,1,0,0,0,0.0,0.0
68,19,2455,0,1,1,0,1.0,1.0
68,20,3294,0,1,1,0,1.0,1.0
68,21,3278,0,0,0,0,0.0,0.0
68,22,3202,0,1,1,0,1.0,1.0
68,23,3239,0,0,0,0,0.0,0.0
68,24,3358,0,1,1,0,1.0,1.0
68,25,2573,0,1,1,0,1.0,1.0
68,26,2756,0,1,1,0,0.0,0.0
68,27,2567,0,0,0,0,0.0,0.0
68,28,2468,0,1,1,0,1.0,1.0
68,29,2076,0,1,1,0,1.0,1.0
68,30,2793,0,0,0,0,0.0,0.0
68,31,2317,0,1,1,0,1.0,1.0
68,32,2547,0,1,1,0,1.0,1.0
68,33,3943,1,1,0,0,0.0,0.0
68,34,3818,1,0,0,0,0.0,0.0
68,35,3851,1,0,0,0,0.0,0.0
68,36,3561,1,1,0,0,0.0,0.0
68,37,2975,0,1,0,0,0.0,0.0
68,38,3078,0,1,0,0,0.0,0.0
68,39,2708,0,1,1,0,1.0,1.0
68,40,3003,0,1,1,0,1.0,1.0
68,41,2826,0,0,0,0,0.0,0.0
68,42,3063,0,0,0,0,0.0,0.0
68,43,2847,0,0,0,0,0.0,0.0
68,44,2805,0,0,0,0,0.0,0.0
68,45,3589,1,1,1,0,1.0,1.0
68,46,3427,0,0,0,0,0.0,0.0
68,47,2908,0,1,1,0,1.0,1.0
68,48,3312,0,1,1,0,1.0,1.0
68,49,3258,0,0,0,0,0.0,0.0
68,50,2877,0,1,1,0,1.0,1.0
68,51,3301,0,0,0,0,0.0,0.0
68,52,3104,0,1,1,0,1.0,1.0
68,53,2988,0,0,0,0,0.0,0.0
68,54,3143,0,0,0,0,0.0,0.0
68,55,3342,0,0,0,0,0.0,0.0
68,56,3204,0,0,0,0,0.0,0.0
68,57,3329,0,1,0,0,0.0,0.0
68,58,3040,0,1,1,0,1.0,1.0
68,59,3032,0,1,0,0,0.0,0.0
68,60,3112,0,1,0,0,0.0,0.0
68,61,2699,0,1,1,0,0.0,0.0
68,62,4232,1,0,0,0,0.0,0.0
68,63,4235,1,0,0,0,0.0,0.0
68,64,2469,0,1,1,0,0.0,0.0
69,1,3479,0,1,1,0,1.0,1.0
69,2,3416,0,1,0,0,0.0,0.0
69,3,3434,0,1,0,0,0.0,0.0
69,4,3778,1,0,0,0,0.0,0.0
69,5,3143,0,0,0,0,0.0,0.0
69,6,2722,0,1,1,0,1.0,1.0
69,7,2687,0,1,1,0,1.0,1.0
69,8,2907,0,1,1,0,1.0,1.0
69,9,2427,0,1,1,0,1.0,1.0
69,10,1958,0,1,1,0,1.0,1.0
69,11,2422,0,1,1,0,1.0,1.0
69,12,2043,0,1,1,0,1.0,1.0
69,13,4285,1,0,0,0,0.0,0.0
69,14,4335,1,0,0,0,0.0,0.0
69,15,4364,1,0,0,0,0.0,0.0
69,16,4410,1,0,0,0,0.0,0.0
69,17,2349,0,1,1,0,1.0,1.0
69,18,1640,0,1,1,0,1.0,1.0
69,19,1689,0,1,1,0,1.0,1.0
69,20,2399,0,1,1,0,1.0,1.0
69,21,3614,1,1,1,0,1.0,1.0
69,22,3642,1,1,0,0,0.0,0.0
69,23,3628,1,1,1,0,1.0,1.0
69,24,3500,1,0,0,0,0.0,0.0
69,25,2643,0,1,1,0,1.0,1.0
69,26,3595,1,1,1,0,1.0,1.0
69,27,3624,1,1,1,0,1.0,1.0
69,28,3452,0,1,0,0,0.0,0.0
69,29,3686,1,0,0,0,0.0,0.0
69,30,3694,1,1,1,0,1.0,1.0
69,31,3813,1,0,0,0,0.0,0.0
69,32,3608,1,0,0,0,0.0,0.0
69,33,2255,0,1,1,0,1.0,1.0
69,34,1918,0,1,1,0,1.0,1.0
69,35,3389,0,1,0,0,0.0,0.0
69,36,1793,0,1,1,0,1.0,1.0
69,37,3181,0,0,0,0,0.0,0.0
69,38,2918,0,0,0,0,0.0,0.0
69,39,3260,0,1,0,0,0.0,0.0
69,40,2999,0,0,0,0,0.0,0.0
69,41,3844,1,0,0,0,0.0,0.0
69,42,3607,1,0,0,0,0.0,0.0
69,43,3695,1,0,0,0,0.0,0.0
69,44,4628,1,0,0,0,0.0,0.0
69,45,2788,0,0,0,0,0.0,0.0
69,46,2758,0,0,0,0,0.0,0.0
69,47,2793,0,0,0,0,0.0,0.0
69,48,3032,0,0,0,0,0.0,0.0
69,49,3455,0,1,1,0,1.0,1.0
69,50,3036,0,1,1,0,1.0,1.0
69,51,3271,0,1,1,0,1.0,1.0
69,52,3393,0,1,0,0,0.0,0.0
69,53,3220,0,1,1,0,1.0,1.0
69,54,2239,0,1,1,0,1.0,1.0
69,55,2704,0,1,1,0,1.0,1.0
69,56,2290,0,1,1,0,1.0,1.0
69,57,3054,0,0,0,0,0.0,0.0
69,58,2717,0,1,1,0,1.0,1.0
69,59,3434,0,0,0,0,0.0,0.0
69,60,3494,0,0,0,0,0.0,0.0
69,61,2678,0,1,1,0,1.0,1.0
69,62,1760,0,1,1,0,1.0,1.0
69,63,3126,0,1,1,0,1.0,1.0
69,64,1052,0,1,1,0,1.0,1.0
70,1,3477,0,0,0,0,0.0,0.0
70,2,3685,1,0,0,0,0.0,0.0
70,3,3697,1,0,0,0,0.0,0.0
70,4,3719,1,1,1,0,1.0,1.0
70,5,2856,0,0,0,0,0.0,0.0
70,6,2882,0,0,0,0,0.0,0.0
70,7,2781,0,0,0,0,0.0,0.0
70,8,2399,0,1,1,0,0.0,0.0
70,9,3302,0,1,1,0,1.0,1.0
70,10,3331,0,1,0,0,0.0,0.0
70,11,3367,0,0,0,0,0.0,0.0
70,12,3116,0,0,0,0,0.0,0.0
70,13,3075,0,1,1,0,1.0,1.0
70,14,3412,0,1,0,0,0.0,0.0
70,15,3432,0,1,1,0,1.0,1.0
70,16,3320,0,1,1,0,1.0,1.0
70,17,3142,0,0,0,0,0.0,0.0
70,18,3119,0,1,1,0,1.0,1.0
70,19,3039,0,1,1,0,1.0,1.0
70,20,3291,0,1,1,0,1.0,1.0
70,21,3273,0,1,0,0,0.0,0.0
70,22,3660,1,0,0,0,0.0,0.0
70,23,3208,0,1,0,0,0.0,0.0
70,24,3287,0,1,0,0,0.0,0.0
70,25,4273,1,0,0,0,0.0,0.0
70,26,4402,1,0,0,0,0.0,0.0
70,27,4460,1,0,0,0,0.0,0.0
70,28,4197,1,0,0,0,0.0,0.0
70,29,4294,1,0,0,1,0.0,0.0
70,30,4280,1,0,0,0,0.0,0.0
70,31,4461,1,0,0,0,0.0,0.0
70,32,4497,1,0,0,0,0.0,0.0
70,33,2854,0,0,0,0,0.0,0.0
70,34,2943,0,1,1,0,1.0,1.0
70,35,2946,0,1,1,0,1.0,1.0
70,36,2831,0,1,1,0,1.0,1.0
70,37,3743,1,0,0,0,0.0,0.0
70,38,3227,0,0,0,0,0.0,0.0
70,39,3310,0,0,0,0,0.0,0.0
70,40,3212,0,0,0,0,0.0,0.0
70,41,4170,1,0,0,0,0.0,0.0
70,42,4204,1,0,0,0,0.0,0.0
70,43,4078,1,0,0,0,0.0,0.0
70,44,4012,1,0,0,0,0.0,0.0
70,45,3128,0,0,0,0,0.0,0.0
70,46,3285,0,0,0,0,0.0,0.0
70,47,3340,0,1,0,0,0.0,0.0
70,48,3148,0,1,1,0,1.0,1.0
70,49,3458,0,0,0,0,0.0,0.0
70,50,3369,0,0,0,0,0.0,0.0
70,51,3398,0,0,0,0,0.0,0.0
70,52,3248,0,0,0,0,0.0,0.0
70,53,3244,0,0,0,0,0.0,0.0
70,54,2711,0,1,1,0,1.0,1.0
70,55,3267,0,1,1,0,1.0,1.0
70,56,3320,0,1,0,0,0.0,0.0
70,57,3888,1,0,0,0,0.0,0.0
70,58,3747,1,0,0,0,0.0,0.0
70,59,3731,1,0,0,0,0.0,0.0
70,60,3813,1,0,0,0,0.0,0.0
70,61,3352,0,0,0,0,0.0,0.0
70,62,3429,0,0,0,0,0.0,0.0
70,63,3230,0,0,0,0,0.0,0.0
70,64,3288,0,0,0,0,0.0,0.0
71,1,3242,0,1,0,0,0.0,0.0
71,2,3094,0,1,0,0,0.0,0.0
71,3,3229,0,1,1,0,1.0,1.0
71,4,3051,0,1,0,0,0.0,0.0
71,5,2684,0,0,0,0,0.0,0.0
71,6,2711,0,0,0,0,0.0,0.0
71,7,2926,0,0,0,0,0.0,0.0
71,8,2673,0,0,0,0,0.0,0.0
71,9,2779,0,1,1,0,1.0,1.0
71,10,1541,0,1,1,0,1.0,1.0
71,11,3208,0,1,1,0,1.0,1.0
71,12,1415,0,1,1,0,1.0,1.0
71,13,3336,0,0,0,0,0.0,0.0
71,14,3550,1,0,0,0,0.0,0.0
71,15,3555,1,0,0,0,0.0,0.0
71,16,3560,1,0,0,0,0.0,0.0
71,17,3359,0,1,1,0,1.0,1.0
71,18,3152,0,0,0,0,0.0,0.0
71,19,2198,0,1,1,0,1.0,1.0
71,20,2106,0,1,1,0,1.0,1.0
71,21,3709,1,0,0,0,0.0,0.0
71,22,3009,0,1,0,0,0.0,0.0
71,23,3002,0,1,1,0,0.0,0.0
71,24,3005,0,0,0,0,0.0,0.0
71,25,3241,0,0,0,0,0.0,0.0
71,26,3400,0,0,0,0,0.0,0.0
71,27,3320,0,0,0,0,0.0,0.0
71,28,3382,0,0,0,0,0.0,0.0
71,29,3786,1,1,0,0,0.0,0.0
71,30,3743,1,1,1,0,1.0,1.0
71,31,3162,0,1,0,0,0.0,0.0
71,32,3479,0,0,0,0,0.0,0.0
71,33,1714,0,1,1,0,1.0,1.0
71,34,1693,0,1,1,0,1.0,1.0
71,35,2078,0,1,1,0,1.0,1.0
71,36,2632,0,1,1,0,1.0,1.0
71,37,3829,1,0,0,0,0.0,0.0
71,38,3602,1,0,0,0,0.0,0.0
71,39,3813,1,0,0,0,0.0,0.0
71,40,3806,1,0,0,0,0.0,0.0
71,41,1732,0,1,1,0,1.0,1.0
71,42,1135,0,1,1,0,1.0,1.0
71,43,1548,0,1,1,0,1.0,1.0
71,44,1087,0,1,1,0,1.0,1.0
71,45,3924,1,0,0,0,0.0,0.0
71,46,3523,1,0,0,0,0.0,0.0
71,47,3814,1,0,0,0,0.0,0.0
71,48,3391,0,0,0,0,0.0,0.0
71,49,3683,1,0,0,0,0.0,0.0
71,50,2356,0,1,1,0,1.0,1.0
71,51,3642,1,0,0,0,0.0,0.0
71,52,2191,0,1,1,0,1.0,1.0
71,53,3566,1,0,0,0,0.0,0.0
71,54,3697,1,0,0,0,0.0,0.0
71,55,3429,0,0,0,0,0.0,0.0
71,56,3542,1,0,0,0,0.0,0.0
71,57,2966,0,0,0,0,0.0,0.0
71,58,3176,0,1,1,0,1.0,1.0
71,59,2865,0,0,0,0,0.0,0.0
71,60,2955,0,0,0,0,0.0,0.0
71,61,2983,0,1,1,0,1.0,1.0
71,62,2366,0,1,1,0,1.0,1.0
71,63,3903,1,0,0,0,0.0,0.0
71,64,3688,1,1,1,0,1.0,1.0
72,1,2456,0,1,1,0,1.0,1.0
72,2,3095,0,1,0,0,0.0,0.0
72,3,3061,0,0,0,0,0.0,0.0
72,4,3102,0,1,1,0,1.0,1.0
72,5,4481,1,0,0,0,0.0,0.0
72,6,4448,1,0,0,0,0.0,0.0
72,7,4403,1,0,0,0,0.0,0.0
72,8,4370,1,0,0,0,0.0,0.0
72,9,3441,0,1,1,0,1.0,1.0
72,10,3024,0,1,1,0,1.0,1.0
72,11,2817,0,1,1,0,1.0,1.0
72,12,3367,0,1,1,0,1.0,1.0
72,13,3591,1,0,0,0,0.0,0.0
72,14,3686,1,1,1,0,1.0,1.0
72,15,3643,1,0,0,0,0.0,0.0
72,16,3704,1,0,0,0,0.0,0.0
72,17,3773,1,1,1,0,1.0,1.0
72,18,3639,1,0,0,0,0.0,0.0
72,19,3677,1,0,0,0,0.0,0.0
72,20,3754,1,0,0,0,0.0,0.0
72,21,3181,0,0,0,0,0.0,0.0
72,22,3214,0,1,1,0,1.0,1.0
72,23,3303,0,0,0,0,0.0,0.0
72,24,2979,0,0,0,0,0.0,0.0
72,25,3353,0,0,0,0,0.0,0.0
72,26,3411,0,0,0,0,0.0,0.0
72,27,3761,1,0,0,0,0.0,0.0
72,28,3578,1,0,0,0,0.0,0.0
72,29,3722,1,0,0,0,0.0,0.0
72,30,3582,1,0,0,0,0.0,0.0
72,31,3301,0,0,0,0,0.0,0.0
72,32,3480,0,0,0,0,0.0,0.0
72,33,1849,0,1,1,0,1.0,1.0
72,34,2581,0,0,0,0,0.0,0.0
72,35,2905,0,0,0,0,0.0,0.0
72,36,2909,0,1,1,0,1.0,1.0
72,37,2705,0,1,1,0,1.0,1.0
72,38,4049,1,0,0,0,0.0,0.0
72,39,3620,1,1,1,0,1.0,1.0
72,40,4298,1,0,0,0,0.0,0.0
72,41,2245,0,1,1,0,1.0,1.0
72,42,2321,0,1,1,0,1.0,1.0
72,43,2500,0,1,1,0,1.0,1.0
72,44,1978,0,1,1,0,1.0,1.0
72,45,2945,0,1,0,0,0.0,0.0
72,46,2923,0,1,1,0,1.0,1.0
72,47,2110,0,1,1,0,1.0,1.0
72,48,2226,0,1,1,0,1.0,1.0
72,49,3078,0,1,1,0,1.0,1.0
72,50,2563,0,1,1,0,1.0,1.0
72,51,2552,0,1,1,0,1.0,1.0
72,52,3066,0,0,0,0,0.0,0.0
72,53,3383,0,0,0,0,0.0,0.0
72,54,3093,0,0,0,0,0.0,0.0
72,55,3405,0,0,0,0,0.0,0.0
72,56,3269,0,0,0,0,0.0,0.0
72,57,2569,0,0,0,0,0.0,0.0
72,58,2319,0,0,0,0,0.0,0.0
72,59,2538,0,0,0,0,0.0,0.0
72,60,2829,0,0,0,0,0.0,0.0
72,61,3057,0,1,1,0,1.0,1.0
72,62,3317,0,0,0,0,0.0,0.0
72,63,2509,0,1,1,0,1.0,1.0
72,64,3147,0,1,0,0,0.0,0.0
73,1,3049,0,0,0,0,0.0,0.0
73,2,3093,0,0,0,0,0.0,0.0
73,3,2941,0,0,0,0,0.0,0.0
73,4,3236,0,1,1,0,1.0,1.0
73,5,2804,0,1,1,0,1.0,1.0
73,6,2076,0,1,1,0,1.0,1.0
73,7,2445,0,1,1,0,1.0,1.0
73,8,1993,0,1,1,0,1.0,1.0
73,9,3602,1,1,0,0,0.0,0.0
73,10,2572,0,1,1,0,1.0,1.0
73,11,3579,1,1,1,0,1.0,1.0
73,12,2960,0,1,1,0,1.0,1.0
73,13,3081,0,0,0,0,0.0,0.0
73,14,3216,0,1,1,0,1.0,1.0
73,15,3441,0,0,0,0,0.0,0.0
73,16,3093,0,0,0,0,0.0,0.0
73,17,3252,0,1,1,0,1.0,1.0
73,18,4002,1,1,1,0,0.0,0.0
73,19,3863,1,1,1,0,1.0,1.0
73,20,3854,1,1,1,0,1.0,1.0
73,21,2621,0,1,1,0,1.0,1.0
73,22,2893,0,1,1,0,1.0,1.0
73,23,3370,0,1,0,0,0.0,0.0
73,24,3349,0,1,0,0,0.0,0.0
73,25,2981,0,0,0,0,0.0,0.0
73,26,3016,0,0,0,0,0.0,0.0
73,27,3215,0,0,0,0,0.0,0.0
73,28,3263,0,0,0,0,0.0,0.0
73,29,3239,0,0,0,0,0.0,0.0
73,30,3555,1,0,0,0,0.0,0.0
73,31,3142,0,1,0,0,0.0,0.0
73,32,3469,0,0,0,0,0.0,0.0
73,33,2819,0,1,1,0,1.0,1.0
73,34,2678,0,1,1,0,1.0,1.0
73,35,2638,0,1,1,0,1.0,1.0
73,36,3106,0,1,1,0,1.0,1.0
73,37,2788,0,1,1,0,1.0,1.0
73,38,2807,0,1,1,0,1.0,1.0
73,39,3349,0,0,0,0,0.0,0.0
73,40,3118,0,1,1,0,1.0,1.0
73,41,3143,0,1,1,0,1.0,1.0
73,42,2522,0,1,1,0,1.0,1.0
73,43,2652,0,1,1,0,1.0,1.0
73,44,2835,0,1,1,0,1.0,1.0
73,45,3288,0,0,0,0,0.0,0.0
73,46,3251,0,0,0,0,0.0,0.0
73,47,3238,0,0,0,0,0.0,0.0
73,48,3251,0,0,0,0,0.0,0.0
73,49,2988,0,1,1,0,1.0,1.0
73,50,1675,0,1,1,0,1.0,1.0
73,51,2905,0,1,1,0,1.0,1.0
73,52,1765,0,1,1,0,1.0,1.0
73,53,3394,0,0,0,0,0.0,0.0
73,54,3396,0,1,0,0,0.0,0.0
73,55,3378,0,1,1,0,1.0,1.0
73,56,3043,0,1,1,0,1.0,1.0
73,57,3405,0,0,0,0,0.0,0.0
73,58,3697,1,0,0,0,0.0,0.0
73,59,3724,1,0,0,0,0.0,0.0
73,60,3805,1,0,0,0,0.0,0.0
73,61,4104,1,0,0,0,0.0,0.0
73,62,3747,1,0,0,0,0.0,0.0
73,63,3964,1,0,0,0,0.0,0.0
73,64,4293,1,0,0,0,0.0,0.0
74,1,3307,0,0,0,0,0.0,0.0
74,2,3490,0,0,0,0,0.0,0.0
74,3,3097,0,1,1,0,1.0,1.0
74,4,1942,0,1,1,0,1.0,1.0
74,5,3178,0,1,1,0,1.0,1.0
74,6,2727,0,1,1,0,1.0,1.0
74,7,2684,0,1,1,0,1.0,1.0
74,8,2782,0,1,1,0,1.0,1.0
74,9,3188,0,1,0,0,0.0,0.0
74,10,3255,0,1,1,0,1.0,1.0
74,11,3163,0,1,1,0,1.0,1.0
74,12,3236,0,0,0,0,0.0,0.0
74,13,4044,1,0,0,0,0.0,0.0
74,14,4090,1,0,0,0,0.0,0.0
74,15,4195,1,0,0,0,0.0,0.0
74,16,4298,1,0,0,0,0.0,0.0
74,17,2545,0,1,1,0,1.0,1.0
74,18,4174,1,0,0,0,0.0,0.0
74,19,3923,1,0,0,0,0.0,0.0
74,20,3916,1,0,0,0,0.0,0.0
74,21,2458,0,1,1,0,1.0,1.0
74,22,1872,0,1,1,0,1.0,1.0
74,23,2110,0,1,1,0,1.0,1.0
74,24,2888,0,1,1,0,1.0,1.0
74,25,2889,0,1,1,0,1.0,1.0
74,26,3194,0,0,0,0,0.0,0.0
74,27,3304,0,0,0,0,0.0,0.0
74,28,3120,0,0,0,0,0.0,0.0
74,29,2734,0,1,1,0,1.0,1.0
74,30,2982,0,1,0,0,0.0,0.0
74,31,3088,0,0,0,0,0.0,0.0
74,32,2542,0,1,1,0,1.0,1.0
74,33,3440,0,1,1,0,1.0,1.0
74,34,2457,0,0,0,1,0.0,0.0
74,35,3339,0,1,0,0,0.0,0.0
74,36,2400,0,0,0,1,0.0,0.0
74,37,3794,1,0,0,0,0.0,0.0
74,38,3837,1,1,1,0,1.0,1.0
74,39,3974,1,0,0,0,0.0,0.0
74,40,3801,1,0,0,0,0.0,0.0
74,41,1400,0,1,1,0,1.0,1.0
74,42,1307,0,1,1,0,1.0,1.0
74,43,2720,0,1,1,0,1.0,1.0
74,44,1843,0,1,1,0,1.0,1.0
74,45,3099,0,0,0,0,0.0,0.0
74,46,2914,0,0,0,0,0.0,0.0
74,47,3086,0,1,1,0,1.0,1.0
74,48,3267,0,0,0,0,0.0,0.0
74,49,4008,1,0,0,0,0.0,0.0
74,50,4120,1,0,0,0,0.0,0.0
74,51,4036,1,0,0,0,0.0,0.0
74,52,4189,1,0,0,0,0.0,0.0
74,53,1855,0,1,1,0,1.0,1.0
74,54,1259,0,1,1,0,1.0,1.0
74,55,1878,0,1,1,0,1.0,1.0
74,56,2124,0,1,1,0,1.0,1.0
74,57,3751,1,0,0,0,0.0,0.0
74,58,3371,0,1,0,0,0.0,0.0
74,59,3318,0,1,1,0,1.0,1.0
74,60,3049,0,1,1,0,1.0,1.0
74,61,3286,0,1,1,0,1.0,1.0
74,62,3507,1,1,1,0,1.0,1.0
74,63,3380,0,0,0,0,0.0,0.0
74,64,3347,0,1,1,0,1.0,1.0
75,1,3608,1,0,0,0,0.0,0.0
75,2,2283,0,1,1,0,1.0,1.0
75,3,1431,0,1,1,0,1.0,1.0
75,4,1864,0,1,1,0,1.0,1.0
75,5,3807,1,0,0,0,0.0,0.0
75,6,3428,0,0,0,0,0.0,0.0
75,7,3421,0,0,0,0,0.0,0.0
75,8,3420,0,0,0,0,0.0,0.0
75,9,3078,0,1,1,0,1.0,1.0
75,10,3275,0,0,0,0,0.0,0.0
75,11,3466,0,1,0,0,0.0,0.0
75,12,3490,0,0,0,0,0.0,0.0
75,13,3913,1,0,0,0,0.0,0.0
75,14,3965,1,0,0,0,0.0,0.0
75,15,4188,1,0,0,0,0.0,0.0
75,16,4043,1,0,0,0,0.0,0.0
75,17,3505,1,0,0,0,0.0,0.0
75,18,3465,0,0,0,0,0.0,0.0
75,19,3514,1,0,0,0,0.0,0.0
75,20,3625,1,0,0,0,0.0,0.0
75,21,3285,0,1,1,0,1.0,1.0
75,22,3265,0,1,1,0,1.0,1.0
75,23,3360,0,0,0,0,0.0,0.0
75,24,2288,0,1,1,0,1.0,1.0
75,25,2998,0,0,0,0,0.0,0.0
75,26,3517,1,0,0,0,0.0,0.0
75,27,3597,1,1,1,0,1.0,1.0
75,28,3087,0,0,0,0,0.0,0.0
75,29,3631,1,0,0,1,0.0,0.0
75,30,3764,1,0,0,0,0.0,0.0
75,31,3658,1,0,0,1,0.0,0.0
75,32,3547,1,0,0,0,0.0,0.0
75,33,2665,0,0,0,0,0.0,0.0
75,34,2811,0,0,0,0,0.0,0.0
75,35,2589,0,0,0,0,0.0,0.0
75,36,2661,0,0,0,0,0.0,0.0
75,37,3359,0,1,0,0,0.0,0.0
75,38,2715,0,1,1,0,1.0,1.0
75,39,3438,0,0,0,0,0.0,0.0
75,40,2313,0,1,1,0,1.0,1.0
75,41,2838,0,1,1,0,1.0,1.0
75,42,2095,0,1,1,0,1.0,1.0
75,43,2274,0,1,1,0,1.0,1.0
75,44,2407,0,1,1,0,1.0,1.0
75,45,3237,0,1,1,0,1.0,1.0
75,46,3377,0,0,0,0,0.0,0.0
75,47,3613,1,0,0,0,0.0,0.0
75,48,3944,1,0,0,0,0.0,0.0
75,49,4167,1,0,0,0,0.0,0.0
75,50,4412,1,0,0,0,0.0,0.0
75,51,4419,1,0,0,0,0.0,0.0
75,52,4425,1,0,0,0,0.0,0.0
75,53,3003,0,1,1,0,1.0,1.0
75,54,2757,0,1,1,0,1.0,1.0
75,55,2951,0,1,1,0,1.0,1.0
75,56,3475,0,1,1,0,1.0,1.0
75,57,3362,0,0,0,0,0.0,0.0
75,58,3676,1,0,0,0,0.0,0.0
75,59,3288,0,0,0,0,0.0,0.0
75,60,3501,1,0,0,0,0.0,0.0
75,61,3260,0,0,0,0,0.0,0.0
75,62,3442,0,0,0,0,0.0,0.0
75,63,3411,0,0,0,0,0.0,0.0
75,64,3061,0,1,1,0,1.0,1.0
76,1,3755,1,1,0,0,0.0,0.0
76,2,3726,1,0,0,0,0.0,0.0
76,3,3528,1,0,0,0,0.0,0.0
76,4,3476,0,1,1,0,1.0,1.0
76,5,2876,0,1,1,0,1.0,1.0
76,6,3522,1,1,1,0,1.0,1.0
76,7,3567,1,0,0,0,0.0,0.0
76,8,3760,1,0,0,0,0.0,0.0
76,9,3458,0,0,0,0,0.0,0.0
76,10,3385,0,0,0,0,0.0,0.0
76,11,3514,1,0,0,0,0.0,0.0
76,12,3374,0,0,0,0,0.0,0.0
76,13,3156,0,1,1,0,1.0,1.0
76,14,3280,0,1,1,0,1.0,1.0
76,15,3270,0,1,0,0,0.0,0.0
76,16,3102,0,0,0,0,0.0,0.0
76,17,2748,0,1,1,0,1.0,1.0
76,18,2898,0,1,1,0,1.0,1.0
76,19,1853,0,1,1,0,1.0,1.0
76,20,2019,0,1,1,0,1.0,1.0
76,21,2254,0,1,1,0,1.0,1.0
76,22,2806,0,1,1,0,1.0,1.0
76,23,3068,0,1,1,0,1.0,1.0
76,24,2705,0,1,1,0,1.0,1.0
76,25,3083,0,1,1,0,1.0,1.0
76,26,3019,0,1,1,0,1.0,1.0
76,27,2704,0,1,1,0,1.0,1.0
76,28,2821,0,1,1,0,1.0,1.0
76,29,3757,1,0,0,0,0.0,0.0
76,30,3446,0,0,0,0,0.0,0.0
76,31,3765,1,0,0,0,0.0,0.0
76,32,3670,1,0,0,0,0.0,0.0
76,33,3388,0,0,0,0,0.0,0.0
76,34,3376,0,0,0,0,0.0,0.0
76,35,3449,0,0,0,0,0.0,0.0
76,36,3466,0,1,1,0,1.0,1.0
76,37,3119,0,0,0,0,0.0,0.0
76,38,2667,0,0,0,0,0.0,0.0
76,39,2820,0,0,0,0,0.0,0.0
76,40,3055,0,0,0,0,0.0,0.0
76,41,3133,0,0,0,0,0.0,0.0
76,42,2221,0,1,1,0,1.0,1.0
76,43,2169,0,1,1,0,1.0,1.0
76,44,3013,0,0,0,0,0.0,0.0
76,45,2951,0,0,0,0,0.0,0.0
76,46,3024,0,1,1,0,1.0,1.0
76,47,2988,0,1,1,0,1.0,1.0
76,48,2889,0,1,1,0,1.0,1.0
